site_id,date,temperature,temperature_max,temperature_min,precipitation,humidity,wind_speed,solar_radiation,temperature_range,vpd_kpa,et0,rainfall_7d,rainfall_30d,temperature_7d,water_balance_30d,precipitation_lag1,doy_sin,doy_cos,crop_age,kc,latitude,longitude,field_capacity,wilting_point,root_depth_m,taw_mm,target,prediction
meknes,2022-03-28,18.87,28.77,12.23,0.06,47.67,3.01,19.1,16.54,1.1406029622679077,4.577520463083912,24.770000000000035,79.0,14.388571428571428,-12.383272693713232,0.0,0.9972495210773452,0.0741174251509443,133,1.099,33.89,-5.55,0.3,0.15,1.0,150.0,0.3906468145996838,0.3149006266115994
settat,2022-03-28,17.79,24.57,13.04,1.25,52.5,3.27,18.15,11.53,0.967524243638536,3.741955912115236,11.62,64.17000000000002,14.31,-27.738906128787857,0.04,0.9972495210773452,0.0741174251509443,133,1.099,33.0,-7.62,0.28,0.14,1.0,140.0,0.4916989199320474,0.47289223547077797
marrakech,2022-03-29,13.47,20.08,8.41,4.68,74.16,2.7,18.4,11.669999999999998,0.399084631302616,3.369663315036337,16.119999999999987,51.52,13.012857142857143,-43.36814598897197,0.53,0.998376906467142,0.0569521960340397,134,1.082,31.63,-7.99,0.25,0.12,1.0,130.0,0.5052420135848406,0.6261851547879945
meknes,2022-03-29,14.74,21.43,11.21,11.09,77.06,2.15,15.67,10.22,0.3847058893115281,3.213097392587993,33.23000000000003,88.25,14.334285714285716,-3.743134670288118,0.06,0.998376906467142,0.0569521960340397,134,1.082,33.89,-5.55,0.3,0.15,1.0,150.0,0.2185294193213038,0.20198947890382077
settat,2022-03-29,14.41,18.13,11.87,9.84,80.87,2.29,9.36,6.26,0.314045348688195,2.5105129004234925,21.23,73.03000000000002,14.258571428571427,-19.116852475492017,1.25,0.998376906467142,0.0569521960340397,134,1.082,33.0,-7.62,0.28,0.14,1.0,140.0,0.4254256684675592,0.11051822025723086
marrakech,2022-03-30,11.39,15.85,7.95,8.63,79.19,2.82,14.71,7.899999999999999,0.2803388048119939,2.602623356101969,19.559999999999985,60.11000000000001,13.097142857142858,-34.160517629704025,4.68,0.9992088560679752,0.0397701138460557,135,1.065,31.63,-7.99,0.25,0.12,1.0,130.0,0.5912678557618153,0.29336524285729265
meknes,2022-03-30,13.33,16.54,11.15,8.65,81.71,4.67,10.77,5.389999999999999,0.2799120859203077,2.2461808007284065,23.720000000000034,96.7,14.340000000000002,5.46344300507725,11.09,0.9992088560679752,0.0397701138460557,135,1.065,33.89,-5.55,0.3,0.15,1.0,150.0,0.30465471362725,0.00931024076394008
settat,2022-03-30,13.38,16.4,10.16,5.66,82.1,3.34,18.96,6.239999999999998,0.2748383894073254,2.4408637752235163,20.49,78.61000000000001,14.361428571428572,-12.885178198045567,9.84,0.9992088560679752,0.0397701138460557,135,1.065,33.0,-7.62,0.28,0.14,1.0,140.0,0.5133120155276081,0.15247457291494929
marrakech,2022-03-31,12.28,19.95,4.87,0.12,63.71,1.78,25.48,15.079999999999998,0.5184644980798624,3.726026449602131,15.139999999999985,60.2,13.511428571428572,-34.65689747490711,8.63,0.9997451236925734,0.0225762630415454,136,1.0479999999999998,31.63,-7.99,0.25,0.12,1.0,130.0,0.6267855985011225,0.5610971533009719
meknes,2022-03-31,13.66,19.79,9.57,2.17,77.85,4.46,19.83,10.22,0.3463535226162049,3.1448978723620065,22.76000000000004,98.87,14.9,8.150583412401062,8.65,0.9997451236925734,0.0225762630415454,136,1.0479999999999998,33.89,-5.55,0.3,0.15,1.0,150.0,0.3614966858578783,0.09035963327084633
settat,2022-03-31,13.51,20.72,8.47,0.39,78.68,2.3,16.42,12.249999999999998,0.3301350307060998,3.45444799260714,18.22,78.99000000000001,14.665714285714284,-12.760984702297153,5.66,0.9997451236925734,0.0225762630415454,136,1.0479999999999998,33.0,-7.62,0.28,0.14,1.0,140.0,0.5498113807184974,0.18208408557056283
marrakech,2022-04-01,13.18,22.55,6.53,0.2,59.92,2.48,26.26,16.02,0.6074114985639558,3.97692097446162,14.179999999999986,60.370000000000005,13.84,-35.38346470355661,0.12,0.9999855506507186,0.0053757315575838,137,1.031,31.63,-7.99,0.25,0.12,1.0,130.0,0.6769537759187676,0.5717170360496451
meknes,2022-04-01,13.89,21.2,8.65,0.68,74.33,2.39,22.84,12.55,0.4074417178539216,3.531655608883148,22.94000000000004,99.46,15.15857142857143,8.412646549346443,2.17,0.9999855506507186,0.0053757315575838,137,1.031,33.89,-5.55,0.3,0.15,1.0,150.0,0.4232547326761429,0.14999802329766548
settat,2022-04-01,14.03,22.34,9.33,0.16,73.27,2.52,22.94,13.01,0.4281396807589209,3.640130225017758,17.599999999999998,78.74000000000002,14.917142857142856,-13.65227746937624,0.39,0.9999855506507186,0.0053757315575838,137,1.031,33.0,-7.62,0.28,0.14,1.0,140.0,0.5914988494273102,0.3165493636042485
marrakech,2022-04-02,16.52,25.94,8.26,0.0,41.25,1.73,26.2,17.68,1.1042448822096074,4.653208855691164,14.159999999999986,60.05,14.392857142857142,-37.351304657250985,0.2,0.9999300657962056,-0.0118263906918325,138,1.014,31.63,-7.99,0.25,0.12,1.0,130.0,0.6575153535921696,0.680323122525045
meknes,2022-04-02,14.23,21.98,6.9,0.01,68.15,1.86,23.62,15.08,0.5168050644232067,3.9360831702833647,22.66000000000004,91.64,15.198571428571428,-0.5455137362269444,0.68,0.9999300657962056,-0.0118263906918325,138,1.014,33.89,-5.55,0.3,0.15,1.0,150.0,0.4208186915803983,0.3217026507003375
settat,2022-04-02,14.07,22.8,7.43,0.12,69.45,3.38,22.64,15.37,0.4905966902260428,3.984155288824984,17.46,74.32000000000001,14.954285714285716,-19.26537245851615,0.16,0.9999300657962056,-0.0118263906918325,138,1.014,33.0,-7.62,0.28,0.14,1.0,140.0,0.5989854390430445,0.31080394072821094
marrakech,2022-04-03,15.23,22.91,10.03,1.18,56.04,2.35,17.79,12.88,0.7608433216109962,3.842583954048196,15.339999999999986,59.86000000000001,14.208571428571428,-38.88489335654677,0.0,0.9995786855478958,-0.0290250133219752,139,0.997,31.63,-7.99,0.25,0.12,1.0,130.0,0.0,0.6598536510253054
meknes,2022-04-03,14.25,20.68,9.79,0.01,61.39,1.81,19.02,10.89,0.6273063930471978,3.3665221419186,22.67000000000004,90.34,14.71,-2.914916040550627,0.01,0.9995786855478958,-0.0290250133219752,139,0.997,33.89,-5.55,0.3,0.15,1.0,150.0,0.053640341276875,0.26635635945720115
settat,2022-04-03,14.45,22.24,9.88,0.24,75.72,2.3,20.25,12.359999999999998,0.3996221531843645,3.63574375856276,17.66,74.00000000000001,14.519999999999998,-20.80844672540395,0.12,0.9995786855478958,-0.0290250133219752,139,0.997,33.0,-7.62,0.28,0.14,1.0,140.0,0.3417895919787788,0.30326152904040404
marrakech,2022-04-04,10.85,16.1,6.91,55.52,81.45,3.21,13.54,9.19,0.241091121418588,2.8300542629670624,70.32999999999998,115.37,13.274285714285712,16.378587403166456,1.18,0.9989315138848576,-0.0462150469837083,140,0.98,31.63,-7.99,0.25,0.12,1.0,130.0,0.0,0.0
meknes,2022-04-04,13.25,18.41,10.37,25.68,78.56,1.65,7.93,8.040000000000001,0.3264113715969657,2.8185277375482563,48.29000000000004,114.66,13.907142857142858,20.947677846566748,0.01,0.9989315138848576,-0.0462150469837083,140,0.98,33.89,-5.55,0.3,0.15,1.0,150.0,0.0723881925932182,0.008963846960295143
settat,2022-04-04,12.63,17.78,9.45,16.28,82.94,3.51,12.99,8.330000000000002,0.2494006631823182,2.831895061595856,32.69,88.63000000000002,13.782857142857145,-6.38008085502992,0.24,0.9989315138848576,-0.0462150469837083,140,0.98,33.0,-7.62,0.28,0.14,1.0,140.0,0.1638008982428166,0.12028868739236845
marrakech,2022-04-05,8.32,12.0,4.95,14.23,77.91,3.53,20.79,7.05,0.2421891692860368,2.271424849161046,79.88,120.14,12.538571428571428,20.746729145295827,55.52,0.9979887423155984,-0.0633914048695103,141,0.963,31.63,-7.99,0.25,0.12,1.0,130.0,0.0,0.12636292671223287
meknes,2022-04-05,12.18,17.26,7.47,3.31,71.56,5.08,18.5,9.790000000000004,0.4036483751499749,3.0200150697631845,40.51000000000003,101.57,13.54142857142857,6.701157893268306,25.68,0.9979887423155984,-0.0633914048695103,141,0.963,33.89,-5.55,0.3,0.15,1.0,150.0,0.0866009413750955,0.06520687865081616
settat,2022-04-05,10.71,13.74,7.67,10.24,82.5,5.57,12.78,6.07,0.2253339452173654,2.2772144339157863,33.09,78.64000000000001,13.254285714285714,-16.69664445739558,16.28,0.9979887423155984,-0.0633914048695103,141,0.963,33.0,-7.62,0.28,0.14,1.0,140.0,0.2467880945319374,0.07789017240254476
marrakech,2022-04-06,11.02,17.81,6.28,0.07,71.9,1.93,21.72,11.529999999999998,0.3693633513602999,3.221218885247483,71.32,120.21,12.485714285714284,20.337364390000587,14.23,0.9967506498213928,-0.0805490042187416,142,0.946,31.63,-7.99,0.25,0.12,1.0,130.0,0.0,0.20793071705808203
meknes,2022-04-06,12.76,17.7,9.38,0.84,77.72,3.93,11.98,8.319999999999999,0.3285004154406665,2.853742752094203,32.70000000000003,102.18,13.46,6.910098348071183,3.31,0.9967506498213928,-0.0805490042187416,142,0.946,33.89,-5.55,0.3,0.15,1.0,150.0,0.2449801196627415,0.03492559468524125
settat,2022-04-06,12.9,18.72,8.6,2.42,75.45,2.87,19.93,10.12,0.3653043734212548,3.183185055561113,29.85,81.05000000000001,13.185714285714283,-14.743376588689324,10.24,0.9967506498213928,-0.0805490042187416,142,0.946,33.0,-7.62,0.28,0.14,1.0,140.0,0.358444087079281,0.30476952243247235
marrakech,2022-04-07,13.58,23.87,5.58,0.0,65.0,2.18,26.85,18.29,0.5444430236083179,4.43930570959877,71.2,120.21,12.671428571428573,19.14997895947343,0.07,0.9952176027737294,-0.0976827678217159,143,0.929,31.63,-7.99,0.25,0.12,1.0,130.0,0.0,0.2096893493031329
meknes,2022-04-07,14.48,23.16,7.27,0.04,71.65,1.79,26.29,15.89,0.4675158188849413,4.188602539341552,30.57000000000004,102.13,13.577142857142858,5.609968977011341,0.84,0.9952176027737294,-0.0976827678217159,143,0.929,33.89,-5.55,0.3,0.15,1.0,150.0,0.3006659398380641,0.1834221677386658
settat,2022-04-07,14.17,23.57,7.54,0.09,73.51,3.21,25.9,16.03,0.4281648215184941,4.19396450236662,29.55,81.10000000000002,13.28,-15.58652412339979,2.42,0.9952176027737294,-0.0976827678217159,143,0.929,33.0,-7.62,0.28,0.14,1.0,140.0,0.4011299458632991,0.2904983823398329
marrakech,2022-04-08,16.1,25.26,8.57,0.0,54.69,1.78,26.87,16.69,0.829142753049644,4.603514121367149,71.0,120.21,13.088571428571427,18.246801777281004,0.0,0.9933900548258936,-0.114787625522127,144,0.912,31.63,-7.99,0.25,0.12,1.0,130.0,0.0614326155758645,0.198405644761772
meknes,2022-04-08,15.26,24.36,8.0,0.02,69.1,1.7,26.73,16.36,0.5358376272898129,4.376251128745724,29.91000000000004,102.05,13.772857142857143,4.678919627982119,0.04,0.9933900548258936,-0.114787625522127,144,0.912,33.89,-5.55,0.3,0.15,1.0,150.0,0.3629799827926611,0.17934806075221504
settat,2022-04-08,15.4,25.0,9.5,0.25,73.68,3.18,26.2,15.5,0.4605373075737066,4.304895258698989,29.64,81.32000000000002,13.475714285714286,-16.101932986015726,0.09,0.9933900548258936,-0.114787625522127,144,0.912,33.0,-7.62,0.28,0.14,1.0,140.0,0.4684420376667125,0.30282418409644163
marrakech,2022-04-09,19.0,28.48,11.09,0.0,44.56,1.62,26.97,17.39,1.2182348587621357,5.125406296643291,71.0,120.21,13.442857142857145,16.581385524238875,0.0,0.9912685467787256,-0.1318585157173911,145,0.895,31.63,-7.99,0.25,0.12,1.0,130.0,0.1674603011552967,0.23565373196369413
meknes,2022-04-09,16.91,26.1,8.88,0.03,62.36,1.34,27.18,17.22,0.7252118068914527,4.738852496640555,29.93000000000003,101.84,14.155714285714286,2.9094182168641245,0.02,0.9912685467787256,-0.1318585157173911,145,0.895,33.89,-5.55,0.3,0.15,1.0,150.0,0.4614050511691577,0.1811266001682787
settat,2022-04-09,16.95,27.38,9.05,0.16,65.28,2.56,26.55,18.33,0.6706508176125607,4.924920531952327,29.68,81.45000000000002,13.887142857142855,-17.497324158280538,0.25,0.9912685467787256,-0.1318585157173911,145,0.895,33.0,-7.62,0.28,0.14,1.0,140.0,0.5345333966492583,0.33648362896439254
marrakech,2022-04-10,20.26,30.65,11.31,0.0,37.81,2.43,26.52,19.34,1.4777470694177046,5.616419677925518,69.82,120.21,14.161428571428573,14.394044909114438,0.0,0.9888537064205885,-0.1488903868564548,146,0.8779999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.1690100628228786,0.23969176375072107
meknes,2022-04-10,21.29,33.06,11.93,0.0,47.98,2.06,24.89,21.130000000000003,1.3169658894409213,5.942537505695316,29.920000000000037,100.98,15.161428571428573,-0.6364027704111788,0.03,0.9888537064205885,-0.1488903868564548,146,0.8779999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.4082487714391656,0.35254642788257695
settat,2022-04-10,20.32,32.31,12.43,0.02,51.31,3.03,24.53,19.880000000000003,1.1612580510825208,5.654446010947044,29.46,81.38000000000001,14.725714285714288,-19.916306779319846,0.16,0.9888537064205885,-0.1488903868564548,146,0.8779999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.4760011608003746,0.37564953911414134
marrakech,2022-04-11,16.86,27.19,10.49,0.08,54.38,2.79,19.12,16.700000000000003,0.8761796890539431,4.774677105573687,14.379999999999994,120.25,15.02,12.855244286638134,0.0,0.986146248341595,-0.1658781989346314,147,0.861,31.63,-7.99,0.25,0.12,1.0,130.0,0.1134641084647225,0.3515657867001462
meknes,2022-04-11,17.84,25.73,12.74,0.63,66.21,2.75,20.25,12.99,0.6904365365339092,4.26985953127189,4.870000000000036,99.72,15.817142857142857,-3.2892237609622974,0.0,0.986146248341595,-0.1658781989346314,147,0.861,33.89,-5.55,0.3,0.15,1.0,150.0,0.3530675477032302,0.4124678895093888
settat,2022-04-11,15.54,22.58,11.1,0.58,78.39,2.86,19.12,11.48,0.3815342945286247,3.776527361592252,13.76,80.98,15.141428571428571,-21.04621922398854,0.02,0.986146248341595,-0.1658781989346314,147,0.861,33.0,-7.62,0.28,0.14,1.0,140.0,0.4937251841578207,0.25569111043100057
marrakech,2022-04-12,13.42,19.99,9.4,0.21,66.59,1.95,21.99,10.589999999999998,0.5143201835069694,3.4402950388841544,0.3599999999999929,119.02,15.748571428571427,11.634086933198786,0.08,0.98314697372215,-0.1828169249850199,148,0.844,31.63,-7.99,0.25,0.12,1.0,130.0,0.1998111711663251,0.4977231597459988
meknes,2022-04-12,15.18,20.66,11.62,2.22,74.08,3.5,19.17,9.04,0.4471742699589839,3.3126942640471086,3.780000000000036,96.96,16.245714285714286,-6.407116344129556,0.63,0.98314697372215,-0.1828169249850199,148,0.844,33.89,-5.55,0.3,0.15,1.0,150.0,0.3882560277576721,0.32587479412456055
settat,2022-04-12,14.92,21.55,10.04,0.57,73.62,2.86,21.29,11.510000000000002,0.4475585248147461,3.729027336383266,4.09,73.22000000000001,15.742857142857144,-29.42257804559304,0.58,0.98314697372215,-0.1828169249850199,148,0.844,33.0,-7.62,0.28,0.14,1.0,140.0,0.5209470861905221,0.5750924105274323
marrakech,2022-04-13,13.95,21.33,8.04,0.18,65.55,2.61,27.58,13.29,0.5489349940674763,3.9367845287502847,0.4699999999999928,109.08,16.167142857142856,0.2154261909187353,0.21,0.9798567700958664,-0.1997015525660636,149,0.827,31.63,-7.99,0.25,0.12,1.0,130.0,0.3002257626162613,0.5516196514093438
meknes,2022-04-13,15.02,21.32,10.07,1.28,72.75,2.74,19.01,11.25,0.4653055490359267,3.695702091177484,4.220000000000036,91.36,16.568571428571428,-13.066863189836312,2.22,0.9798567700958664,-0.1997015525660636,149,0.827,33.89,-5.55,0.3,0.15,1.0,150.0,0.4559601977260857,0.3947357247061959
settat,2022-04-13,15.21,22.14,10.07,0.43,73.26,2.83,25.22,12.07,0.4622114742799609,3.870737985716976,2.1,65.48,16.072857142857142,-38.61822942810408,0.57,0.9798567700958664,-0.1997015525660636,149,0.827,33.0,-7.62,0.28,0.14,1.0,140.0,0.5753945195921724,0.5708822667178595
marrakech,2022-04-14,14.91,24.35,6.48,0.0,53.93,2.53,29.3,17.87,0.7811122782660911,4.72347906225691,0.4699999999999928,99.42,16.357142857142858,-12.162374451032802,0.18,0.976276611086932,-0.2165270852448143,150,0.81,31.63,-7.99,0.25,0.12,1.0,130.0,0.369179363541783,0.7165049367613461
meknes,2022-04-14,15.83,23.88,8.55,0.09,70.08,1.92,26.82,15.329999999999998,0.5381520588299957,4.441976461505871,4.270000000000036,90.2,16.76142857142857,-16.53754521232218,1.28,0.976276611086932,-0.2165270852448143,150,0.81,33.89,-5.55,0.3,0.15,1.0,150.0,0.5120543096881083,0.36994176352236613
settat,2022-04-14,15.66,25.13,8.61,0.11,69.37,3.37,27.03,16.52,0.5449606328085349,4.611446537116916,2.12,62.41000000000002,16.285714285714285,-43.81061772210889,0.43,0.976276611086932,-0.2165270852448143,150,0.81,33.0,-7.62,0.28,0.14,1.0,140.0,0.6218256929978236,0.6254299016461263
marrakech,2022-04-15,17.43,26.77,8.66,0.0,49.83,2.59,28.35,18.11,0.998968392122287,5.143255015831836,0.4699999999999928,96.99,16.547142857142855,-17.335505913215037,0.0,0.9724075561219968,-0.2332885440754551,151,0.7929999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.4432486231932142,0.6829238058555062
meknes,2022-04-15,18.56,27.37,10.42,0.04,60.76,2.47,25.95,16.950000000000003,0.8388703163697444,5.07392340790603,4.290000000000036,83.68,17.232857142857142,-26.174425106404914,0.09,0.9724075561219968,-0.2332885440754551,151,0.7929999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.5563263393425826,0.49343077061013885
settat,2022-04-15,18.69,28.31,10.38,0.04,62.48,3.8,26.26,17.93,0.8086512101313618,5.263123462379339,1.91,60.40000000000002,16.755714285714287,-48.54749070286989,0.11,0.9724075561219968,-0.2332885440754551,151,0.7929999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.6644570932396167,0.6277677965451082
marrakech,2022-04-16,20.43,30.27,10.8,0.0,41.35,1.99,27.69,19.47,1.408333873496609,5.811174192006498,0.4699999999999928,96.63,16.75142857142857,-20.69945511445156,0.0,0.9682507501166718,-0.2499809690726521,152,0.776,31.63,-7.99,0.25,0.12,1.0,130.0,0.4773786409646163,0.6962185861894972
meknes,2022-04-16,20.12,29.79,11.52,0.0,42.17,3.05,26.76,18.27,1.362305551442886,5.51938229133533,4.260000000000036,82.66,17.69142857142857,-29.775621012427443,0.04,0.9682507501166718,-0.2499809690726521,152,0.776,33.89,-5.55,0.3,0.15,1.0,150.0,0.5917556506294622,0.47127125598981856
settat,2022-04-16,21.39,32.24,12.57,0.02,46.62,3.52,26.47,19.67,1.3597008502693528,5.946921256117591,1.77,59.43000000000002,17.39,-52.32063919240527,0.04,0.9682507501166718,-0.2499809690726521,152,0.776,33.0,-7.62,0.28,0.14,1.0,140.0,0.6823520441437614,0.6187806742072764
marrakech,2022-04-17,21.61,31.07,13.7,0.0,39.18,2.38,24.12,17.37,1.5702085842206837,5.6814209769989885,0.4699999999999928,96.6,16.944285714285716,-22.98221055448243,0.0,0.9638074231367308,-0.2665994206792935,153,0.7589999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.4967914953243202,0.7028534688594005
meknes,2022-04-17,22.15,31.93,13.87,0.0,44.32,1.77,27.24,18.06,1.485654149965185,5.8077403452769145,4.260000000000036,82.62,17.814285714285713,-32.10817511317137,0.0,0.9638074231367308,-0.2665994206792935,153,0.7589999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.5994684373075273,0.4062020043027207
settat,2022-04-17,21.98,31.99,14.03,0.04,47.44,2.24,24.58,17.96,1.3879571083922004,5.7933518291450135,1.7899999999999998,59.36000000000002,17.627142857142857,-54.559519671490925,0.02,0.9638074231367308,-0.2665994206792935,153,0.7589999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.6807849556491401,0.6176865471377825
marrakech,2022-04-18,20.33,29.53,13.71,0.0,43.64,2.06,25.95,15.82,1.3450180439257453,5.266940712212088,0.3899999999999928,96.6,17.439999999999998,-24.1644847855965,0.0,0.9590788900341132,-0.2831389812281835,154,0.742,31.63,-7.99,0.25,0.12,1.0,130.0,0.4977637855753065,0.6627445493673283
meknes,2022-04-18,20.87,29.98,14.16,0.02,55.22,2.13,25.99,15.82,1.104819044631086,5.285045627028208,3.650000000000036,82.63,18.24714285714285,-33.30345282077223,0.0,0.9590788900341132,-0.2831389812281835,154,0.742,33.89,-5.55,0.3,0.15,1.0,150.0,0.566406361453765,0.3792603574176646
settat,2022-04-18,18.85,27.42,12.16,0.05,64.4,2.04,25.69,15.260000000000002,0.7749814027640155,4.941088205794343,1.26,59.390000000000015,18.1,-55.58817482450604,0.04,0.9590788900341132,-0.2831389812281835,154,0.742,33.0,-7.62,0.28,0.14,1.0,140.0,0.6562835204588072,0.6036257214357083
marrakech,2022-04-19,15.65,22.75,7.91,0.0,57.76,2.05,22.34,14.84,0.7510414176379692,4.492655903982088,0.1799999999999929,96.59,17.75857142857143,-24.94011132514786,0.0,0.9540665500578388,-0.2995947563972602,155,0.725,31.63,-7.99,0.25,0.12,1.0,130.0,0.4946952928515371,0.67584378195302
meknes,2022-04-19,15.74,22.23,11.66,0.2,69.34,3.81,24.71,10.57,0.5482955711038757,3.763335918927442,1.6300000000000356,81.94,18.327142857142857,-34.22525867264072,0.02,0.9540665500578388,-0.2995947563972602,155,0.725,33.89,-5.55,0.3,0.15,1.0,150.0,0.561862131299383,0.3367861424237544
settat,2022-04-19,14.85,20.5,10.76,0.2,71.94,2.88,18.57,9.74,0.4739185536945267,3.531472231186661,0.89,59.54000000000002,18.09,-55.60868533062519,0.05,0.9540665500578388,-0.2995947563972602,155,0.725,33.0,-7.62,0.28,0.14,1.0,140.0,0.6716962935767541,0.5852870676723219
marrakech,2022-04-20,11.92,19.15,6.13,0.0,61.0,2.76,24.82,13.02,0.5441210753301192,3.7532735929624583,0.0,96.59,17.46857142857143,-24.860346362103485,0.0,0.9487718864399473,-0.3159618766579029,156,0.708,31.63,-7.99,0.25,0.12,1.0,130.0,0.538275946696133,0.6597859513923174
meknes,2022-04-20,13.04,18.44,8.63,0.49,63.86,4.76,14.2,9.81,0.5427123536000003,3.3479881307182158,0.8400000000000355,82.27,18.044285714285717,-33.929089337806,0.2,0.9487718864399473,-0.3159618766579029,156,0.708,33.89,-5.55,0.3,0.15,1.0,150.0,0.5948955259780866,0.3397974952987897
settat,2022-04-20,13.63,19.58,8.95,0.06,65.56,3.12,21.39,10.63,0.5374785453764931,3.566058614735307,0.52,59.59000000000002,17.864285714285717,-55.561408973107135,0.2,0.9487718864399473,-0.3159618766579029,156,0.708,33.0,-7.62,0.28,0.14,1.0,140.0,0.7000342395252797,0.6091770678976922
marrakech,2022-04-21,12.12,20.65,4.64,0.01,56.25,2.25,30.17,16.009999999999998,0.6184940279727549,4.2057492683010524,0.0099999999999928,96.55,17.07,-25.78598345767455,0.0,0.9431964659565866,-0.3322354987159043,157,0.6910000000000001,31.63,-7.99,0.25,0.12,1.0,130.0,0.5654213048753465,0.5894981668772178
meknes,2022-04-21,13.11,20.82,7.78,0.25,66.36,3.08,27.99,13.04,0.5074870567486013,3.885054712004405,1.0000000000000355,79.89,17.655714285714286,-36.89474137908229,0.49,0.9431964659565866,-0.3322354987159043,157,0.6910000000000001,33.89,-5.55,0.3,0.15,1.0,150.0,0.6245991864092819,0.303491913984398
settat,2022-04-21,13.77,21.87,8.1,0.02,63.6,1.73,26.95,13.77,0.5732637121851447,4.0932296860278745,0.43,59.38000000000002,17.594285714285714,-56.77183555159077,0.06,0.9431964659565866,-0.3322354987159043,157,0.6910000000000001,33.0,-7.62,0.28,0.14,1.0,140.0,0.6903187631876472,0.6009670996568612
marrakech,2022-04-22,13.32,21.89,6.03,0.2,59.24,2.66,29.72,15.86,0.6233884750320234,4.369905835093204,0.2099999999999929,91.56000000000002,16.482857142857142,-32.21757118762683,0.01,0.9373419384643772,-0.3484108069446808,158,0.6739999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.5550106812318603,0.6142288457986989
meknes,2022-04-22,14.64,22.99,6.91,0.6,63.95,4.58,28.61,16.08,0.6006725547115037,4.546418581425288,1.5600000000000356,62.33,17.095714285714287,-56.35657502228697,0.25,0.9373419384643772,-0.3484108069446808,158,0.6739999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.542204170342246,0.4521708908316138
settat,2022-04-22,13.77,21.44,8.03,1.53,74.66,4.03,22.91,13.410000000000002,0.3990797380981201,4.055305861699931,1.92,54.51000000000002,16.891428571428573,-62.91472527986042,0.02,0.9373419384643772,-0.3484108069446808,158,0.6739999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.6608789098158472,0.6354667209401332
marrakech,2022-04-23,12.88,19.69,8.03,0.58,69.38,1.91,21.57,11.660000000000002,0.4550298486430973,3.7071923376442,0.7899999999999929,87.60000000000001,15.404285714285711,-37.6000908159938,0.2,0.9312100364121948,-0.3644830148102912,159,0.657,31.63,-7.99,0.25,0.12,1.0,130.0,0.578554467105402,0.6373162047222808
meknes,2022-04-23,14.63,20.89,10.66,4.88,71.48,4.29,15.75,10.23,0.4748994085490763,3.6398095381095152,6.440000000000035,64.08,16.31142857142857,-55.90818578285936,0.6,0.9312100364121948,-0.3644830148102912,159,0.657,33.89,-5.55,0.3,0.15,1.0,150.0,0.5731856435881947,0.3729488709712752
settat,2022-04-23,14.56,20.75,10.14,2.24,73.47,3.44,23.28,10.61,0.4397702500437195,3.7117108729340336,4.140000000000001,54.09000000000002,15.915714285714284,-64.7809943136615,1.53,0.9312100364121948,-0.3644830148102912,159,0.657,33.0,-7.62,0.28,0.14,1.0,140.0,0.6715233219991272,0.6131897978749639
marrakech,2022-04-24,13.36,20.46,8.0,0.24,68.82,2.73,17.99,12.46,0.4781167679736731,3.9059043646390657,1.0299999999999927,86.68,14.225714285714288,-39.57704487767359,0.58,0.9248025743285088,-0.3804473662878516,160,0.64,31.63,-7.99,0.25,0.12,1.0,130.0,0.5988538019878059,0.6408130438147378
meknes,2022-04-24,15.0,21.57,9.08,0.17,66.97,1.97,20.09,12.49,0.5632758604678396,4.0837548254919565,6.610000000000036,63.75,15.29,-57.162059845877565,4.88,0.9248025743285088,-0.3804473662878516,160,0.64,33.89,-5.55,0.3,0.15,1.0,150.0,0.6084066675451938,0.4097162247139071
settat,2022-04-24,13.99,19.39,8.92,0.1,73.77,2.45,21.55,10.47,0.419042022068492,3.635871586716017,4.2,53.41000000000002,14.774285714285714,-66.31597596366292,2.24,0.9248025743285088,-0.3804473662878516,160,0.64,33.0,-7.62,0.28,0.14,1.0,140.0,0.6987101966004048,0.6259984487693289
marrakech,2022-04-25,14.75,22.38,8.92,0.65,69.31,2.36,26.69,13.46,0.5150062237824454,4.255284640107107,1.6799999999999928,87.31,13.428571428571429,-39.57438331482607,0.24,0.9181214482844364,-0.3962991372689181,161,0.623,31.63,-7.99,0.25,0.12,1.0,130.0,0.5932946252268989,0.6365090937198642
meknes,2022-04-25,16.69,25.27,9.94,0.26,67.15,2.02,25.88,15.33,0.624146048732291,4.775756495663116,6.850000000000036,63.72,14.69285714285714,-58.52569721413905,0.17,0.9181214482844364,-0.3962991372689181,161,0.623,33.89,-5.55,0.3,0.15,1.0,150.0,0.5207149836358953,0.42094236870004753
